Red ROI - X,,,Blue ROI - X,,,Blue ROI - Y,,,Green ROI - X,,,Green ROI - Y,,,Orange ROI - X,,,Orange ROI - Y,,,Yellow ROI - X,,,Yellow ROI - Y,,,Pink ROI - X,,,Pink ROI - Y,,,Purple ROI - X,,,Purple ROI - Y,,,Red ROI - X,,,Red ROI - Y,,,Blue ROI - X,,,Blue ROI - Y,,,Green ROI - X,,,Green ROI - Y,,,Orange ROI - X,,,Orange ROI - Y,,,Yellow ROI - X,,,Yellow ROI - Y,,,Pink ROI - X,,,Pink ROI - Y,,,
Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,
Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,
571.4380,19.6818,,571.4380,3.7456,,571.4380,49.4658,,571.4380,47.3021,,571.4380,64.2915,,571.4380,44.3615,,571.4380,88.2907,,571.4380,3.8339,,571.4380,32.2561,,571.4380,4.8735,,571.4380,1712.9230,,571.4380,4.8735,,571.4380,1712.9230,,571.4380,34.8329,,571.4380,120.4231,,571.4380,11.9733,,571.4380,63.1210,,571.4380,14.1344,,571.4380,629.7919,,571.4380,50.1165,,571.4380,62.8709,,571.4380,4.5132,,571.4380,33.9161,,571.4380,38.7790,,571.4380,86.6236,,
571.5380,82.1328,,571.5380,12.4219,,571.5380,40.2058,,571.5380,35.8365,,571.5380,162.4905,,571.5380,16.3872,,571.5380,80.3579,,571.5380,16.1138,,571.5380,67.9075,,571.5380,7.4575,,571.5380,594.9014,,571.5380,7.4575,,571.5380,594.9014,,571.5380,44.0829,,571.5380,91.6538,,571.5380,8.7731,,571.5380,41.8332,,571.5380,39.9059,,571.5380,1004.4900,,571.5380,25.1406,,571.5380,58.6728,,571.5380,1.2285,,571.5380,22.0974,,571.5380,37.0906,,571.5380,108.8492,,
571.6381,84.1281,,571.6381,10.7222,,571.6381,60.2146,,571.6381,13.3684,,571.6381,136.9689,,571.6381,33.6339,,571.6381,31.1316,,571.6381,19.1853,,571.6381,77.9743,,571.6381,10.2764,,571.6381,856.6981,,571.6381,10.2764,,571.6381,856.6981,,571.6381,67.2371,,571.6381,125.3299,,571.6381,13.8053,,571.6381,31.1479,,571.6381,46.2732,,571.6381,416.6252,,571.6381,25.5449,,571.6381,53.0668,,571.6381,2.8174,,571.6381,19.8453,,571.6381,53.0466,,571.6381,62.0364,,
571.7382,71.3785,,571.7382,17.1655,,571.7382,18.2485,,571.7382,34.4022,,571.7382,89.2584,,571.7382,25.5115,,571.7382,27.1360,,571.7382,16.6564,,571.7382,75.1597,,571.7382,5.8906,,571.7382,1200.8880,,571.7382,5.8906,,571.7382,1200.8880,,571.7382,48.2646,,571.7382,157.9324,,571.7382,18.4195,,571.7382,18.9601,,571.7382,37.4214,,571.7382,693.1277,,571.7382,40.9583,,571.7382,74.4502,,571.7382,16.8174,,571.7382,4.7580,,571.7382,41.7885,,571.7382,182.2706,,
571.8382,46.3463,,571.8382,21.2836,,571.8382,31.3979,,571.8382,44.3876,,571.8382,85.9178,,571.8382,22.9762,,571.8382,23.6356,,571.8382,22.7247,,571.8382,19.3183,,571.8382,5.5281,,571.8382,488.6567,,571.8382,5.5281,,571.8382,488.6567,,571.8382,25.8989,,571.8382,129.9820,,571.8382,21.5795,,571.8382,24.5888,,571.8382,28.1274,,571.8382,1169.3890,,571.8382,51.4444,,571.8382,98.1194,,571.8382,13.1871,,571.8382,15.5969,,571.8382,29.1001,,571.8382,177.4283,,
571.9383,22.8593,,571.9383,18.1043,,571.9383,20.8913,,571.9383,9.0883,,571.9383,40.5233,,571.9383,66.0499,,571.9383,24.6797,,571.9383,22.5943,,571.9383,40.3049,,571.9383,23.5110,,571.9383,451.4941,,571.9383,23.5110,,571.9383,451.4941,,571.9383,24.9422,,571.9383,151.7348,,571.9383,16.5094,,571.9383,5.6345,,571.9383,44.1718,,571.9383,889.1151,,571.9383,19.5489,,571.9383,96.2335,,571.9383,21.2740,,571.9383,21.3398,,571.9383,1.6820,,571.9383,143.1455,,
572.0383,44.9156,,572.0383,11.4313,,572.0383,35.8331,,572.0383,31.8517,,572.0383,114.9121,,572.0383,61.8995,,572.0383,22.4961,,572.0383,16.4154,,572.0383,49.3582,,572.0383,21.0779,,572.0383,856.0599,,572.0383,21.0779,,572.0383,856.0599,,572.0383,34.9715,,572.0383,161.5738,,572.0383,11.0430,,572.0383,10.3592,,572.0383,46.4445,,572.0383,377.1743,,572.0383,69.1533,,572.0383,66.5375,,572.0383,29.0745,,572.0383,5.9683,,572.0383,17.4290,,572.0383,110.5660,,
572.1384,50.5430,,572.1384,3.2751,,572.1384,59.8523,,572.1384,22.8397,,572.1384,223.2960,,572.1384,45.1609,,572.1384,45.8869,,572.1384,20.0930,,572.1384,39.3684,,572.1384,10.1626,,572.1384,702.0276,,572.1384,10.1626,,572.1384,702.0276,,572.1384,22.1397,,572.1384,123.5239,,572.1384,12.4238,,572.1384,44.9840,,572.1384,38.8836,,572.1384,498.6846,,572.1384,49.3291,,572.1384,30.4981,,572.1384,9.9067,,572.1384,40.0278,,572.1384,28.6973,,572.1384,50.4700,,
572.2385,61.1062,,572.2385,6.7587,,572.2385,44.3422,,572.2385,8.1182,,572.2385,87.6726,,572.2385,59.4333,,572.2385,99.2862,,572.2385,21.5152,,572.2385,13.9290,,572.2385,9.6374,,572.2385,451.6247,,572.2385,9.6374,,572.2385,451.6247,,572.2385,11.7444,,572.2385,70.2400,,572.2385,4.2945,,572.2385,19.2719,,572.2385,35.0305,,572.2385,689.6976,,572.2385,12.5752,,572.2385,8.3667,,572.2385,4.3749,,572.2385,20.6822,,572.2385,33.0561,,572.2385,112.3439,,
572.3385,39.7752,,572.3385,5.0166,,572.3385,40.3745,,572.3385,17.5558,,572.3385,204.2988,,572.3385,62.5477,,572.3385,110.9012,,572.3385,14.4922,,572.3385,13.1258,,572.3385,12.7405,,572.3385,814.1342,,572.3385,12.7405,,572.3385,814.1342,,572.3385,8.9742,,572.3385,57.0373,,572.3385,4.9488,,572.3385,43.0072,,572.3385,13.5848,,572.3385,545.1392,,572.3385,28.3836,,572.3385,46.2812,,572.3385,19.8354,,572.3385,34.9439,,572.3385,22.6682,,572.3385,145.4013,,
572.4386,18.6698,,572.4386,9.2328,,572.4386,73.6063,,572.4386,26.1343,,572.4386,189.7890,,572.4386,59.1146,,572.4386,79.2412,,572.4386,2.2079,,572.4386,22.1193,,572.4386,9.1050,,572.4386,649.1192,,572.4386,9.1050,,572.4386,649.1192,,572.4386,24.7490,,572.4386,88.5367,,572.4386,5.1359,,572.4386,77.8790,,572.4386,7.1201,,572.4386,574.4385,,572.4386,42.6817,,572.4386,77.2274,,572.4386,27.8903,,572.4386,33.7581,,572.4386,7.0040,,572.4386,98.2436,,
572.5386,7.4569,,572.5386,10.5797,,572.5386,30.0338,,572.5386,25.8976,,572.5386,115.3729,,572.5386,50.3427,,572.5386,64.0910,,572.5386,14.2966,,572.5386,64.6720,,572.5386,8.9151,,572.5386,1541.5990,,572.5386,8.9151,,572.5386,1541.5990,,572.5386,60.5779,,572.5386,28.0278,,572.5386,5.2735,,572.5386,91.4371,,572.5386,5.7316,,572.5386,711.4314,,572.5386,65.8203,,572.5386,48.2882,,572.5386,29.8470,,572.5386,42.4041,,572.5386,19.5872,,572.5386,162.1026,,
572.6387,37.2997,,572.6387,8.9424,,572.6387,15.5200,,572.6387,21.0669,,572.6387,161.9733,,572.6387,61.6157,,572.6387,41.7978,,572.6387,7.4303,,572.6387,43.1380,,572.6387,26.3711,,572.6387,1490.8330,,572.6387,26.3711,,572.6387,1490.8330,,572.6387,52.2664,,572.6387,101.5104,,572.6387,10.3630,,572.6387,43.4720,,572.6387,9.7085,,572.6387,241.2585,,572.6387,62.5453,,572.6387,89.5980,,572.6387,16.3413,,572.6387,22.0723,,572.6387,35.1895,,572.6387,147.1815,,
572.7388,38.4169,,572.7388,9.7649,,572.7388,10.9906,,572.7388,35.6919,,572.7388,184.9859,,572.7388,59.5617,,572.7388,16.5058,,572.7388,12.7855,,572.7388,30.6692,,572.7388,36.3717,,572.7388,875.8746,,572.7388,36.3717,,572.7388,875.8746,,572.7388,72.8412,,572.7388,55.5979,,572.7388,9.7106,,572.7388,45.1492,,572.7388,16.2601,,572.7388,738.4890,,572.7388,59.9687,,572.7388,45.0226,,572.7388,3.4794,,572.7388,30.9668,,572.7388,35.5783,,572.7388,171.4956,,
572.8388,60.7974,,572.8388,1.7054,,572.8388,10.9391,,572.8388,17.8869,,572.8388,125.0776,,572.8388,23.8232,,572.8388,14.0242,,572.8388,16.5380,,572.8388,57.4773,,572.8388,18.0131,,572.8388,1743.7420,,572.8388,18.0131,,572.8388,1743.7420,,572.8388,25.8707,,572.8388,115.1791,,572.8388,8.8794,,572.8388,39.2974,,572.8388,16.5005,,572.8388,798.0667,,572.8388,10.0661,,572.8388,30.6247,,572.8388,8.7454,,572.8388,24.3001,,572.8388,26.1063,,572.8388,198.0513,,
572.9389,118.1008,,572.9389,3.4079,,572.9389,22.5959,,572.9389,8.6639,,572.9389,124.2754,,572.9389,35.5539,,572.9389,40.6579,,572.9389,18.8123,,572.9389,71.4957,,572.9389,5.8876,,572.9389,2058.7210,,572.9389,5.8876,,572.9389,2058.7210,,572.9389,33.1824,,572.9389,135.2873,,572.9389,15.4225,,572.9389,8.2671,,572.9389,18.2038,,572.9389,434.4076,,572.9389,58.6812,,572.9389,40.8295,,572.9389,6.8917,,572.9389,9.2123,,572.9389,43.3929,,572.9389,145.7841,,
573.0389,97.2412,,573.0389,15.9176,,573.0389,22.4450,,573.0389,23.6575,,573.0389,159.2933,,573.0389,81.4185,,573.0389,63.1512,,573.0389,23.1106,,573.0389,51.9174,,573.0389,7.0802,,573.0389,1771.9500,,573.0389,7.0802,,573.0389,1771.9500,,573.0389,37.4866,,573.0389,140.5480,,573.0389,15.2662,,573.0389,12.9046,,573.0389,32.9142,,573.0389,1403.0080,,573.0389,69.1694,,573.0389,18.9755,,573.0389,8.4330,,573.0389,3.6426,,573.0389,50.7631,,573.0389,103.6925,,
573.1390,11.4168,,573.1390,20.8602,,573.1390,13.4988,,573.1390,21.5939,,573.1390,134.9889,,573.1390,85.1337,,573.1390,88.4510,,573.1390,29.2979,,573.1390,31.4921,,573.1390,9.1656,,573.1390,1023.2040,,573.1390,9.1656,,573.1390,1023.2040,,573.1390,54.9812,,573.1390,133.2132,,573.1390,7.2442,,573.1390,45.9691,,573.1390,31.1494,,573.1390,1515.2800,,573.1390,79.2391,,573.1390,43.6141,,573.1390,5.8733,,573.1390,27.2125,,573.1390,29.8896,,573.1390,119.0166,,
573.2391,72.7120,,573.2391,17.1859,,573.2391,58.6344,,573.2391,20.7786,,573.2391,175.7817,,573.2391,69.7026,,573.2391,70.3168,,573.2391,24.5174,,573.2391,73.5261,,573.2391,7.3242,,573.2391,858.6696,,573.2391,7.3242,,573.2391,858.6696,,573.2391,56.5711,,573.2391,174.2383,,573.2391,4.6952,,573.2391,56.0460,,573.2391,20.4510,,573.2391,337.7819,,573.2391,91.9124,,573.2391,142.1965,,573.2391,7.9993,,573.2391,46.4970,,573.2391,15.8485,,573.2391,165.3501,,
573.3391,47.6169,,573.3391,20.3642,,573.3391,58.4188,,573.3391,28.0314,,573.3391,177.3357,,573.3391,46.8162,,573.3391,41.0485,,573.3391,6.5945,,573.3391,64.6755,,573.3391,23.7488,,573.3391,934.5481,,573.3391,23.7488,,573.3391,934.5481,,573.3391,48.2859,,573.3391,115.1942,,573.3391,5.1191,,573.3391,62.2947,,573.3391,23.6344,,573.3391,495.2454,,573.3391,46.9535,,573.3391,99.7806,,573.3391,13.1766,,573.3391,44.5138,,573.3391,33.4870,,573.3391,60.6012,,
573.4392,19.1426,,573.4392,13.3902,,573.4392,16.6055,,573.4392,26.6619,,573.4392,106.4059,,573.4392,48.0398,,573.4392,18.0342,,573.4392,8.6715,,573.4392,38.2928,,573.4392,28.2022,,573.4392,894.9848,,573.4392,28.2022,,573.4392,894.9848,,573.4392,64.1796,,573.4392,107.5084,,573.4392,6.9314,,573.4392,32.2731,,573.4392,30.4012,,573.4392,683.7006,,573.4392,41.4403,,573.4392,79.1719,,573.4392,18.7100,,573.4392,32.2565,,573.4392,44.2870,,573.4392,170.9365,,
573.5392,40.3538,,573.5392,6.1123,,573.5392,16.2293,,573.5392,32.2908,,573.5392,98.3820,,573.5392,53.9903,,573.5392,27.7785,,573.5392,9.3776,,573.5392,52.7722,,573.5392,32.8114,,573.5392,829.4796,,573.5392,32.8114,,573.5392,829.4796,,573.5392,49.2956,,573.5392,90.8907,,573.5392,12.7387,,573.5392,30.6096,,573.5392,19.9467,,573.5392,878.4707,,573.5392,49.5189,,573.5392,91.0971,,573.5392,15.7818,,573.5392,26.0235,,573.5392,48.0180,,573.5392,194.4130,,
573.6393,122.3968,,573.6393,8.5891,,573.6393,32.9548,,573.6393,36.6745,,573.6393,97.7769,,573.6393,18.7241,,573.6393,60.4153,,573.6393,10.9838,,573.6393,86.2539,,573.6393,28.7391,,573.6393,424.2052,,573.6393,28.7391,,573.6393,424.2052,,573.6393,19.1895,,573.6393,44.4173,,573.6393,5.2192,,573.6393,19.9514,,573.6393,22.7418,,573.6393,1071.3010,,573.6393,38.7189,,573.6393,60.3613,,573.6393,6.5701,,573.6393,23.8730,,573.6393,41.8888,,573.6393,172.6237,,
573.7393,140.9832,,573.7393,14.5063,,573.7393,44.0609,,573.7393,37.7125,,573.7393,70.0140,,573.7393,53.9464,,573.7393,27.2557,,573.7393,8.0544,,573.7393,48.7013,,573.7393,12.9339,,573.7393,227.8568,,573.7393,12.9339,,573.7393,227.8568,,573.7393,9.8563,,573.7393,118.1525,,573.7393,4.2434,,573.7393,21.9723,,573.7393,29.6293,,573.7393,913.0759,,573.7393,44.9223,,573.7393,51.6112,,573.7393,10.0006,,573.7393,30.3320,,573.7393,9.4486,,573.7393,101.1212,,
573.8394,44.7716,,573.8394,13.8522,,573.8394,12.6922,,573.8394,27.4183,,573.8394,237.8387,,573.8394,16.6531,,573.8394,57.8967,,573.8394,8.5390,,573.8394,51.0429,,573.8394,7.3983,,573.8394,381.1498,,573.8394,7.3983,,573.8394,381.1498,,573.8394,21.5952,,573.8394,102.7560,,573.8394,8.5526,,573.8394,58.1623,,573.8394,15.6410,,573.8394,1042.4940,,573.8394,38.0276,,573.8394,10.6179,,573.8394,8.9440,,573.8394,49.9736,,573.8394,22.6449,,573.8394,98.9553,,
573.9395,37.6889,,573.9395,10.2197,,573.9395,45.4211,,573.9395,16.1472,,573.9395,106.4719,,573.9395,11.9921,,573.9395,71.7865,,573.9395,6.8922,,573.9395,92.1915,,573.9395,10.2294,,573.9395,429.5728,,573.9395,10.2294,,573.9395,429.5728,,573.9395,81.0533,,573.9395,190.0225,,573.9395,22.9181,,573.9395,75.9684,,573.9395,20.4919,,573.9395,1037.6220,,573.9395,7.7416,,573.9395,35.2072,,573.9395,17.4203,,573.9395,32.2716,,573.9395,18.5777,,573.9395,129.5345,,
574.0395,30.7328,,574.0395,18.6010,,574.0395,47.5100,,574.0395,10.8575,,574.0395,81.0320,,574.0395,24.8390,,574.0395,55.7232,,574.0395,10.3693,,574.0395,69.6038,,574.0395,10.3997,,574.0395,563.4764,,574.0395,10.3997,,574.0395,563.4764,,574.0395,117.2393,,574.0395,251.5431,,574.0395,26.4605,,574.0395,68.0308,,574.0395,26.0104,,574.0395,441.4909,,574.0395,24.4844,,574.0395,8.6929,,574.0395,8.8826,,574.0395,28.7506,,574.0395,15.3835,,574.0395,163.0945,,
574.1396,14.4884,,574.1396,13.5478,,574.1396,22.6533,,574.1396,24.9800,,574.1396,303.2843,,574.1396,37.4190,,574.1396,100.3097,,574.1396,12.8854,,574.1396,32.5232,,574.1396,27.4164,,574.1396,429.1772,,574.1396,27.4164,,574.1396,429.1772,,574.1396,131.8467,,574.1396,152.7504,,574.1396,27.8572,,574.1396,24.0973,,574.1396,15.6005,,574.1396,555.2180,,574.1396,76.7911,,574.1396,42.5533,,574.1396,17.9377,,574.1396,13.7671,,574.1396,12.8533,,574.1396,159.1649,,
574.2396,23.7491,,574.2396,15.8739,,574.2396,26.5049,,574.2396,30.5328,,574.2396,256.9418,,574.2396,94.7009,,574.2396,76.9642,,574.2396,5.0698,,574.2396,47.4923,,574.2396,29.5077,,574.2396,637.5104,,574.2396,29.5077,,574.2396,637.5104,,574.2396,104.9553,,574.2396,161.8422,,574.2396,12.1369,,574.2396,37.3116,,574.2396,22.3060,,574.2396,1060.9510,,574.2396,56.6301,,574.2396,12.3436,,574.2396,18.3371,,574.2396,26.0552,,574.2396,18.5011,,574.2396,181.7807,,
574.3397,51.5631,,574.3397,20.9415,,574.3397,49.5476,,574.3397,23.9048,,574.3397,66.8265,,574.3397,127.3274,,574.3397,18.7846,,574.3397,15.4241,,574.3397,93.0165,,574.3397,20.9355,,574.3397,901.2214,,574.3397,20.9355,,574.3397,901.2214,,574.3397,60.3268,,574.3397,106.5326,,574.3397,8.1299,,574.3397,45.7170,,574.3397,16.6049,,574.3397,1308.5350,,574.3397,10.8089,,574.3397,22.9012,,574.3397,8.8088,,574.3397,32.2175,,574.3397,3.8104,,574.3397,330.4547,,
574.4398,47.0402,,574.4398,19.6755,,574.4398,53.0776,,574.4398,20.4610,,574.4398,277.1939,,574.4398,62.4483,,574.4398,31.1455,,574.4398,13.0360,,574.4398,82.2494,,574.4398,6.1982,,574.4398,691.5016,,574.4398,6.1982,,574.4398,691.5016,,574.4398,92.4102,,574.4398,59.2954,,574.4398,9.3046,,574.4398,42.4738,,574.4398,32.6468,,574.4398,1113.4410,,574.4398,46.8846,,574.4398,42.6631,,574.4398,8.3614,,574.4398,33.0880,,574.4398,14.0841,,574.4398,324.8227,,
574.5398,76.7021,,574.5398,10.9542,,574.5398,12.6721,,574.5398,4.0524,,574.5398,302.8871,,574.5398,49.3048,,574.5398,31.6417,,574.5398,10.4610,,574.5398,39.3935,,574.5398,9.2721,,574.5398,1814.2550,,574.5398,9.2721,,574.5398,1814.2550,,574.5398,65.6062,,574.5398,118.3567,,574.5398,5.4677,,574.5398,3.0307,,574.5398,40.3595,,574.5398,1278.6730,,574.5398,37.7540,,574.5398,82.8847,,574.5398,11.4069,,574.5398,16.5929,,574.5398,28.8893,,574.5398,189.9048,,
574.6399,98.7650,,574.6399,1.6754,,574.6399,14.2270,,574.6399,35.2457,,574.6399,189.7946,,574.6399,59.8162,,574.6399,99.7393,,574.6399,12.0238,,574.6399,38.9063,,574.6399,22.9119,,574.6399,1243.7180,,574.6399,22.9119,,574.6399,1243.7180,,574.6399,23.7938,,574.6399,207.4254,,574.6399,8.4668,,574.6399,61.2964,,574.6399,44.3458,,574.6399,1590.3030,,574.6399,31.8506,,574.6399,118.7191,,574.6399,7.4076,,574.6399,47.4655,,574.6399,41.7670,,574.6399,173.9315,,
574.7399,68.3962,,574.7399,8.8787,,574.7399,21.1458,,574.7399,41.0860,,574.7399,190.2151,,574.7399,52.2305,,574.7399,98.3445,,574.7399,2.5820,,574.7399,48.0799,,574.7399,22.6380,,574.7399,1276.3040,,574.7399,22.6380,,574.7399,1276.3040,,574.7399,22.3684,,574.7399,169.1350,,574.7399,20.0321,,574.7399,70.7581,,574.7399,42.7685,,574.7399,934.0480,,574.7399,32.1216,,574.7399,109.6800,,574.7399,3.3414,,574.7399,61.8656,,574.7399,19.4994,,574.7399,148.7231,,
574.8400,69.4403,,574.8400,7.1946,,574.8400,35.9989,,574.8400,23.2344,,574.8400,198.4147,,574.8400,53.3518,,574.8400,70.7725,,574.8400,14.3084,,574.8400,17.4322,,574.8400,11.6697,,574.8400,2178.8070,,574.8400,11.6697,,574.8400,2178.8070,,574.8400,31.4812,,574.8400,112.0999,,574.8400,23.1997,,574.8400,9.8107,,574.8400,24.2902,,574.8400,464.8932,,574.8400,4.7662,,574.8400,70.1627,,574.8400,18.9374,,574.8400,39.0959,,574.8400,54.1216,,574.8400,118.1530,,
574.9401,60.8694,,574.9401,6.7643,,574.9401,10.3436,,574.9401,24.3797,,574.9401,111.0905,,574.9401,51.1788,,574.9401,100.9349,,574.9401,21.0077,,574.9401,53.8494,,574.9401,11.7314,,574.9401,810.5529,,574.9401,11.7314,,574.9401,810.5529,,574.9401,97.8898,,574.9401,101.3227,,574.9401,14.6480,,574.9401,32.1965,,574.9401,12.8317,,574.9401,679.7335,,574.9401,23.5081,,574.9401,93.5073,,574.9401,21.1459,,574.9401,34.6442,,574.9401,49.3994,,574.9401,133.5105,,
575.0401,48.9233,,575.0401,10.4181,,575.0401,8.6488,,575.0401,29.5715,,575.0401,84.7637,,575.0401,44.7471,,575.0401,100.4462,,575.0401,19.8148,,575.0401,52.2685,,575.0401,16.4077,,575.0401,720.1476,,575.0401,16.4077,,575.0401,720.1476,,575.0401,109.5208,,575.0401,84.0729,,575.0401,11.8888,,575.0401,49.4982,,575.0401,15.6050,,575.0401,566.4220,,575.0401,17.0035,,575.0401,93.8038,,575.0401,11.4892,,575.0401,55.3946,,575.0401,45.8239,,575.0401,120.8508,,
575.1402,71.7404,,575.1402,5.2254,,575.1402,48.6465,,575.1402,11.8104,,575.1402,254.8474,,575.1402,72.1351,,575.1402,96.3306,,575.1402,12.4053,,575.1402,26.9390,,575.1402,5.0886,,575.1402,635.4825,,575.1402,5.0886,,575.1402,635.4825,,575.1402,90.8153,,575.1402,76.6028,,575.1402,9.8880,,575.1402,39.6572,,575.1402,15.4230,,575.1402,638.3333,,575.1402,32.6296,,575.1402,6.4357,,575.1402,11.1214,,575.1402,40.4273,,575.1402,29.7360,,575.1402,115.0500,,
575.2402,83.8677,,575.2402,4.9806,,575.2402,45.6828,,575.2402,6.5394,,575.2402,408.5743,,575.2402,97.2399,,575.2402,154.5912,,575.2402,14.7747,,575.2402,16.8414,,575.2402,6.5639,,575.2402,1104.9780,,575.2402,6.5639,,575.2402,1104.9780,,575.2402,34.6562,,575.2402,59.5623,,575.2402,7.4067,,575.2402,36.7235,,575.2402,14.1690,,575.2402,446.5950,,575.2402,2.8406,,575.2402,117.6819,,575.2402,9.7810,,575.2402,26.9170,,575.2402,45.7292,,575.2402,127.8369,,
575.3403,22.7150,,575.3403,8.6703,,575.3403,35.8988,,575.3403,17.1006,,575.3403,245.2454,,575.3403,37.0748,,575.3403,139.5076,,575.3403,15.1398,,575.3403,54.3396,,575.3403,11.4520,,575.3403,1070.8750,,575.3403,11.4520,,575.3403,1070.8750,,575.3403,86.6361,,575.3403,98.1680,,575.3403,4.8069,,575.3403,20.7638,,575.3403,8.3678,,575.3403,148.1076,,575.3403,76.7181,,575.3403,120.4103,,575.3403,7.0000,,575.3403,24.7905,,575.3403,18.9579,,575.3403,35.3732,,
575.4404,29.9584,,575.4404,3.8514,,575.4404,56.1120,,575.4404,23.0649,,575.4404,152.7671,,575.4404,56.2293,,575.4404,86.8143,,575.4404,11.4083,,575.4404,55.3758,,575.4404,6.4158,,575.4404,1346.4060,,575.4404,6.4158,,575.4404,1346.4060,,575.4404,45.5310,,575.4404,15.4614,,575.4404,10.6625,,575.4404,58.4429,,575.4404,13.2639,,575.4404,703.3809,,575.4404,73.8232,,575.4404,75.9894,,575.4404,7.1887,,575.4404,44.0222,,575.4404,13.6587,,575.4404,156.5533,,
575.5404,46.8451,,575.5404,16.0878,,575.5404,14.6600,,575.5404,15.3801,,575.5404,127.7431,,575.5404,67.8651,,575.5404,63.9379,,575.5404,27.2086,,575.5404,53.5332,,575.5404,17.1152,,575.5404,1788.1220,,575.5404,17.1152,,575.5404,1788.1220,,575.5404,61.1601,,575.5404,69.5952,,575.5404,8.9059,,575.5404,69.9591,,575.5404,26.6175,,575.5404,508.3747,,575.5404,40.4799,,575.5404,104.8073,,575.5404,2.0376,,575.5404,39.1916,,575.5404,18.3302,,575.5404,296.6012,,
575.6405,72.3013,,575.6405,11.6114,,575.6405,37.0760,,575.6405,6.8280,,575.6405,135.6405,,575.6405,26.6671,,575.6405,63.6399,,575.6405,28.7795,,575.6405,34.3079,,575.6405,9.6788,,575.6405,598.4911,,575.6405,9.6788,,575.6405,598.4911,,575.6405,56.9529,,575.6405,199.3076,,575.6405,10.6797,,575.6405,93.7646,,575.6405,34.4799,,575.6405,333.0442,,575.6405,61.1952,,575.6405,110.8558,,575.6405,7.6163,,575.6405,66.2764,,575.6405,33.2121,,575.6405,235.6756,,
575.7405,80.7107,,575.7405,12.5446,,575.7405,46.4503,,575.7405,19.7901,,575.7405,317.8877,,575.7405,89.2014,,575.7405,65.7172,,575.7405,20.7854,,575.7405,44.5425,,575.7405,6.6275,,575.7405,883.5186,,575.7405,6.6275,,575.7405,883.5186,,575.7405,47.5803,,575.7405,131.2600,,575.7405,9.5386,,575.7405,86.2235,,575.7405,46.8217,,575.7405,736.7397,,575.7405,21.7393,,575.7405,54.5631,,575.7405,6.5449,,575.7405,54.8103,,575.7405,40.8044,,575.7405,81.7848,,
575.8406,75.0139,,575.8406,12.8302,,575.8406,33.2538,,575.8406,25.5029,,575.8406,233.4219,,575.8406,152.9745,,575.8406,99.8084,,575.8406,17.5093,,575.8406,59.4622,,575.8406,8.3717,,575.8406,1372.6350,,575.8406,8.3717,,575.8406,1372.6350,,575.8406,61.8346,,575.8406,103.8010,,575.8406,20.2591,,575.8406,50.4843,,575.8406,34.0773,,575.8406,576.2061,,575.8406,19.0439,,575.8406,32.2918,,575.8406,8.9650,,575.8406,38.8819,,575.8406,26.1510,,575.8406,164.1354,,
