Frequency (Hz),Red_X,Red_Y,Blue_X,Blue_Y,Green_X,Green_Y,Orange_X,Orange_Y,Yellow_X,Yellow_Y,Pink_X,Pink_Y,Purple_X,Red2_X,Red2_Y,Blue2_X,Green2_X,Orange2_X,Yellow2_X,Pink2_X
227.4703,7.9178,57.3709,8.6097,8.6788,27.545,82.7297,5.954,2.8171,29.9988,144.3701,24.2178,124.1354,16.9651,32.3501,144.4622,22.4424,11.1386,4.4644,26.8954,16.3608
227.5703,5.0434,50.8099,7.1571,16.0701,26.8987,77.0716,6.0383,1.6094,20.3213,101.0709,12.7232,65.1054,8.398,9.6821,159.5733,5.1544,2.8882,2.8128,43.3749,17.5583
227.6704,13.6406,57.1758,5.5877,54.9696,15.9112,54.5931,4.1215,2.045,16.8618,121.4825,16.9771,86.7993,0.4959,26.2948,163.8629,10.8409,4.8534,9.8807,37.2337,16.5738
227.7705,23.1144,99.8166,12.845,59.5165,15.9833,42.5897,6.9459,5.5999,9.1238,13.7664,23.4492,117.7948,19.5707,40.468,161.7333,4.4043,5.1036,16.828,40.6513,26.7215
227.8706,12.4366,69.1,7.2231,15.2,30.9974,93.3909,6.503,7.7117,27.5775,111.6515,11.5065,65.6656,34.2177,30.0007,54.6365,3.9334,4.0666,7.0878,34.1192,23.5646
227.9706,7.2597,22.4717,5.668,14.1884,19.0365,55.6664,3.0217,7.5609,35.6009,153.478,9.6388,31.4466,19.2098,20.0219,78.5321,23.4901,7.8425,16.4935,31.8902,6.5783
228.0707,17.2559,76.9644,6.7319,38.4409,14.5511,38.4272,1.0799,6.345,31.6347,152.8025,13.028,37.4841,7.987,12.5836,92.5572,25.6967,5.428,10.8183,24.6515,18.12
228.1708,16.7002,53.7875,13.284,52.8541,2.9751,8.8358,3.8505,5.9467,26.9832,135.0379,5.9815,24.3588,8.7452,43.8778,74.4717,18.7994,9.0656,15.7541,20.4047,45.4331
228.2709,8.6063,31.3606,14.6799,36.1755,25.8257,63.6327,7.4909,4.3085,13.8147,66.3967,11.2058,55.2958,16.5796,48.195,191.4047,27.6598,15.5601,25.8585,24.8187,69.9744
228.3709,2.613,41.9157,11.4659,37.8162,30.3106,76.5132,7.9282,1.6054,5.5859,42.5486,16.1225,74.2201,15.5295,19.5714,197.6005,34.5319,15.7096,10.1258,25.9585,56.3128
228.471,6.7185,72.8333,3.899,21.9342,7.3659,22.2914,4.6863,1.8251,8.1229,66.4056,13.5284,48.7198,11.0994,24.7759,97.0757,17.4094,11.9738,23.3774,29.8949,4.2914
228.5711,15.2794,103.9005,4.6105,13.0514,27.861,81.9368,1.3772,3.9694,10.7419,75.7305,10.3673,26.9595,26.4057,29.5049,15.8515,18.9792,8.8069,21.4239,40.3169,17.0009
228.6712,18.2658,119.3356,5.167,22.4962,38.8598,111.7284,4.2592,3.6167,27.3518,117.4749,11.8466,44.9497,34.5613,13.3417,56.0071,23.7805,12.0232,13.7792,61.1788,2.4647
228.7712,14.6942,55.6474,8.7469,41.9116,34.8302,104.8583,2.3141,3.4837,39.159,174.2801,13.923,38.2203,27.0917,16.3986,46.7837,28.0087,8.0272,12.884,44.5843,27.028
228.8713,17.6017,27.3253,10.3265,28.8908,36.479,103.9364,0.4954,3.2003,27.2118,114.9799,20.8674,73.9957,18.6268,6.732,101.1037,40.2021,8.1077,6.034,16.4143,63.6518
228.9714,7.8132,16.5921,5.1606,33.7738,14.5738,52.9295,1.6719,2.0988,20.3558,88.8488,17.4634,87.9235,21.2129,3.8886,199.0358,32.2699,16.6796,2.5414,62.999,63.3568
229.0715,11.1732,40.6179,4.0354,37.7375,6.1944,43.5564,4.8262,1.8134,10.34,58.2935,6.5238,56.9468,28.423,5.2435,182.0954,23.751,18.4153,8.1348,58.7022,15.5325
229.1715,13.4275,65.0487,6.6111,7.0506,9.0469,38.1562,2.8786,1.3002,32.4488,116.8554,8.0914,60.2951,17.8445,14.3014,104.6774,33.1037,20.3282,20.1369,25.5691,33.9328
229.2716,15.5825,97.0251,9.6064,49.1149,10.7818,41.3954,3.1629,4.182,23.244,90.8128,10.4483,48.2357,12.7739,20.4571,57.6806,30.2961,16.425,37.9057,17.2113,30.4266
229.3717,24.7338,146.3649,5.3296,34.5145,13.4917,46.1013,3.8969,2.9147,10.5875,63.9128,29.9191,110.367,35.2288,31.0594,64.8356,30.6979,11.8314,29.5254,60.0887,23.7893
229.4718,8.2385,83.1909,1.4186,18.5334,8.2405,24.1105,4.1123,3.2774,25.4847,119.1341,20.8007,69.6612,32.8717,35.4877,31.5361,33.6955,7.0869,21.1607,65.1812,17.1792
229.5718,7.9264,9.458,5.9823,48.4501,10.7771,46.2883,4.2949,3.8657,42.3761,190.282,1.6347,34.9383,11.3704,31.1162,91.2641,42.8876,6.8553,23.6358,38.6217,44.6562
229.6719,4.6688,33.2137,10.0049,56.0086,19.3053,52.8329,1.971,2.9532,41.6818,200.2369,8.4109,68.2118,19.9506,20.8289,130.3929,14.4953,6.158,11.3899,24.2871,43.4615
229.772,11.1908,70.6008,11.3744,59.6781,22.3904,56.6143,7.4408,1.6877,4.0946,21.5785,22.4099,123.1872,18.6725,8.4715,158.3995,31.5107,8.6089,13.5514,1.6923,32.6245
229.8721,14.9203,57.7984,10.3804,50.0577,20.9658,43.598,7.3983,0.7896,16.9283,73.1636,28.086,128.4793,20.6848,20.0845,109.46,33.1379,7.3303,1.0637,26.6832,16.6395
229.9721,2.7716,24.3852,11.7898,31.8286,30.1071,62.8274,4.7638,1.3294,12.2135,94.9322,13.1886,60.6123,18.8341,16.2123,63.8735,4.118,5.6163,10.8072,31.5123,11.6268
230.0722,8.7389,36.122,7.201,27.1087,14.7612,35.4081,5.3997,1.1981,8.327,71.7513,11.9076,63.9675,23.3924,24.0383,14.4348,24.4557,9.1073,5.1915,34.9889,40.7388
230.1723,9.5575,67.503,1.1147,10.3904,7.4524,12.6163,2.7738,1.4611,8.8557,28.0007,28.2088,144.2052,14.307,25.1623,19.6175,50.0907,8.4258,2.9933,36.4357,58.5479
230.2724,5.8269,37.4529,4.2231,8.7311,23.3451,68.018,3.8825,3.0082,21.6207,119.1101,17.8169,92.8752,26.5062,27.5228,28.5084,55.1574,5.1095,15.4904,24.8297,21.1617
230.3724,2.3825,41.4458,10.7052,26.953,7.343,26.3889,6.7103,2.7337,29.1862,145.1902,5.504,10.7303,10.8517,14.0514,73.4259,29.4776,4.0423,23.9827,25.5198,28.6365
230.4725,7.3687,83.4426,8.9928,26.9827,21.0144,55.9272,5.9477,3.0671,27.4043,132.216,13.8294,51.9105,26.5136,15.474,125.3451,14.4948,6.5757,26.7093,9.9528,20.2071
230.5726,9.2846,73.3966,3.5136,14.316,21.448,66.499,6.9961,4.5775,20.2209,88.7527,18.6437,57.3673,34.0056,29.8443,139.0205,8.8629,2.9936,6.6105,25.6229,23.7057
230.6727,8.7532,56.8466,9.8732,35.8422,26.8895,69.8964,1.5627,4.4137,7.7599,44.6126,3.6556,17.592,23.4505,23.0619,153.2509,18.9505,7.1358,9.4702,14.7637,45.0387
230.7727,22.1598,124.1745,14.8037,50.2429,15.3083,23.7954,4.9239,2.9513,17.5171,77.0536,10.8023,68.4038,6.7146,18.586,34.2498,9.9069,8.5357,31.6063,47.9823,97.1323
230.8728,16.6928,82.7396,16.6538,49.3421,22.1041,60.5888,4.5967,2.408,32.8864,145.6621,13.6766,55.4716,11.8068,18.1376,62.4688,9.4075,6.8188,33.7898,38.8065,80.8007
230.9729,6.5256,18.3162,17.6598,60.0148,30.9315,94.8936,4.6741,2.2371,24.2637,120.0032,8.2113,23.6987,3.0199,6.8561,13.8135,22.7243,0.2394,25.3009,26.6775,51.7305
231.073,1.8187,20.9048,14.5101,57.1059,28.4662,85.9886,4.5841,4.3374,6.5727,47.7126,14.4738,75.4458,11.4518,26.7916,65.2212,42.3422,9.0046,7.8144,15.7885,52.8955
231.173,9.2596,65.9896,5.8894,29.4715,22.8072,61.8571,2.1785,3.7797,7.844,27.8246,10.6833,60.0447,18.184,44.1477,91.3131,21.028,19.7808,11.5233,1.0157,64.7789
231.2731,16.9026,91.9171,8.2079,64.8838,9.8529,29.866,1.6666,3.1091,11.5751,46.7485,2.5161,27.7413,24.0517,29.7483,106.9617,14.4759,3.6812,11.3979,26.3583,66.585
231.3732,19.7413,112.7345,6.7542,48.8336,15.5585,58.2047,0.5313,3.3214,35.1267,151.9248,8.1545,41.9743,25.514,14.9375,105.8357,8.1274,16.26,27.4113,25.3984,24.7254
231.4733,11.3735,85.7865,3.2813,24.8409,18.1773,55.406,2.6753,2.5796,47.7776,225.5882,3.2167,34.4311,15.9497,25.7201,107.7253,21.9717,22.1729,15.7207,7.7089,54.0212
231.5733,16.2316,82.0203,6.0133,9.9209,14.935,50.6731,5.2146,1.757,19.9323,112.3838,18.7437,101.2698,10.7024,29.4828,73.9872,20.188,14.4143,16.0574,5.7752,76.677
231.6734,21.1753,140.7119,1.1479,17.3223,12.9694,45.2785,2.7175,2.0132,34.3046,161.5952,30.9326,135.4563,3.6489,11.372,162.7514,26.1624,18.5191,31.5293,15.4476,38.9901
231.7735,19.8388,146.9754,0.9085,11.5226,15.4303,42.5446,4.3229,2.3564,17.4868,84.6807,21.5447,94.8744,28.5254,16.6617,71.969,7.5848,18.0834,22.7182,45.2706,26.9175
231.8736,20.0545,123.0951,2.934,31.4231,11.8779,29.7546,5.4399,1.5219,5.0687,40.7592,18.8257,65.1146,32.5595,8.1155,49.9427,19.2974,10.2927,12.5649,25.0363,28.4029
231.9736,16.6083,93.8323,2.211,51.8857,12.6353,35.1812,3.581,2.6648,17.1386,98.6713,20.4276,71.6746,6.9767,24.9799,24.4162,24.6466,4.1424,13.0263,31.6503,5.1129
232.0737,7.4557,39.5606,2.2168,41.9965,18.8364,50.8715,3.8603,4.4137,18.8698,82.2488,4.4657,36.082,10.944,41.2184,130.1785,13.014,9.5285,4.5525,19.7624,40.6242
232.1738,4.2936,23.6068,5.4763,30.2565,15.3486,54.4681,0.6445,3.6737,23.9227,94.3012,13.9207,75.3184,15.9351,32.6295,162.0594,33.1027,9.0202,15.6151,6.1941,42.0986
232.2739,3.1648,54.2543,6.2502,30.7912,2.7863,30.504,2.3609,1.4339,26.809,92.3472,16.618,83.1563,11.0339,22.0064,105.3467,10.7882,14.8916,21.3837,25.8392,18.788
232.3739,9.2787,73.2072,5.5049,36.4121,15.3921,39.2863,1.5853,2.8258,12.3324,38.4905,7.5368,22.9041,6.8667,21.9259,165.1854,24.7599,14.3257,22.2695,16.5088,28.3356
232.474,12.2594,99.6296,8.3722,24.9554,17.3899,58.025,2.68,5.6516,7.7615,35.7228,10.2842,20.43,4.0814,12.0288,174.7412,7.6883,6.4837,6.2815,8.318,32.899
232.5741,22.5037,139.5527,3.9524,30.2486,22.1862,67.6295,4.0168,6.508,12.1831,22.5581,9.7633,45.2396,6.4705,18.0407,81.4044,43.398,4.5769,9.2157,14.9242,9.6605
232.6742,23.7434,119.0462,8.509,42.4959,24.7406,68.1845,3.2794,4.5746,11.5926,70.3114,8.5973,51.7153,6.3781,4.7811,113.3607,27.3481,4.1794,7.9413,13.9008,29.836
232.7742,15.5596,75.391,7.2803,50.8492,22.4714,61.0873,4.0269,0.9087,17.5868,85.4905,13.7753,70.3917,10.9902,16.6112,31.2953,6.8469,0.5985,15.1623,35.6886,10.4446
232.8743,3.6067,32.5316,12.8038,59.178,13.6871,43.0824,4.6229,0.6907,24.6831,77.5306,19.3495,93.6814,16.3604,28.3191,152.6625,10.3684,7.314,15.6231,24.8223,26.5474
232.9744,14.9147,68.0035,15.5797,60.8234,2.1884,10.1434,2.1451,2.0539,31.0847,155.4893,4.2319,24.2628,3.626,30.3894,128.1592,16.1631,18.5106,13.8749,57.6265,13.0845
233.0745,3.4117,15.6362,9.6929,40.1086,9.1968,29.9861,1.2271,1.2649,32.8204,162.2641,22.1173,96.1879,25.7304,19.7105,25.422,32.1423,23.6703,19.8807,76.674,21.5422
233.1745,2.7822,40.2421,2.0472,35.0043,23.4854,58.8812,2.3961,2.2811,32.9568,142.7541,20.6668,113.2268,21.9665,33.6037,148.2352,32.5187,27.2293,27.0515,56.4753,12.3592
233.2746,7.0855,69.047,2.5511,38.3272,22.2982,44.7285,2.6781,3.3314,18.1357,86.4361,2.9421,47.7338,19.9571,9.4826,64.6591,31.264,8.9749,12.7715,24.4943,22.7795
233.3747,8.1983,1.5202,4.3848,35.3422,17.8541,36.8566,0.584,2.8034,4.751,11.6026,15.9771,51.6995,14.1047,41.3895,157.3258,18.9697,16.8441,11.0053,35.6695,18.2704
233.4748,1.9789,66.0824,6.8026,43.6798,4.4517,26.9453,0.8383,3.9043,18.6836,49.0436,6.8017,38.6485,26.9885,30.5475,192.641,18.4073,16.7206,11.532,44.0632,25.1428
233.5748,17.7831,127.5672,5.2863,27.8508,22.5332,65.6993,5.6673,3.7436,19.9096,65.8278,6.8572,25.6401,32.5476,10.7364,69.2918,27.7976,1.1743,2.9053,26.821,49.8958
233.6749,15.4968,111.0209,6.9576,15.3598,23.812,63.3553,8.0077,1.719,29.6264,117.6074,13.3174,53.9988,34.439,21.2105,40.0608,45.2764,2.4675,15.2103,14.6491,66.719
233.775,6.4535,89.0995,6.6114,15.139,6.1135,22.9648,6.3038,0.8855,30.6995,126.215,5.197,6.3511,34.0721,5.7799,52.6011,36.2187,4.9722,9.1381,26.8701,53.2636
233.8751,15.8007,107.4193,1.6391,15.3957,15.758,51.7291,3.3808,1.1619,15.0866,70.4089,16.2418,47.2282,22.9422,10.327,59.2335,12.1286,6.4755,1.6783,35.8748,17.2064
233.9751,7.0502,16.6947,5.3139,25.2953,38.0007,107.213,3.6741,1.3308,11.2374,45.7417,4.2828,28.4604,8.2965,3.5454,137.7008,26.2461,2.3746,14.9261,19.8419,28.1192
234.0752,11.1025,76.481,6.9056,4.8665,37.9155,109.5257,3.8435,2.5568,19.8257,75.3858,14.0154,67.7982,14.0411,13.8491,145.885,26.7961,3.933,17.6246,25.6774,40.4311
234.1753,12.3686,50.3534,10.3121,28.2958,10.8426,40.774,1.6326,1.5238,18.5034,69.8899,17.2757,92.8509,16.7818,9.5577,94.8554,8.9619,1.6055,2.9562,40.7511,27.2814
234.2754,19.0093,67.5226,7.4564,21.879,24.7377,51.9977,3.54,3.037,16.7535,55.1305,18.028,87.4189,5.8969,8.2761,85.489,17.8438,12.9716,11.3397,23.4896,49.9062
234.3754,21.2348,78.6356,2.1468,8.3206,33.7907,98.2703,3.961,2.9845,26.0177,96.4285,15.9223,71.9486,24.0327,13.4184,165.7723,44.7867,12.2159,23.4222,16.8818,72.9755
234.4755,17.587,65.0703,6.2576,22.9189,27.2276,86.4813,4.3131,1.3405,24.3646,110.1022,16.1108,80.4268,16.2046,18.2451,172.6193,35.7888,5.4939,25.91,32.4299,34.8909
234.5756,5.2181,34.9494,13.0816,46.6728,2.8452,30.3508,3.3533,2.0996,10.5463,69.9955,10.8745,58.324,19.1974,18.5422,65.8556,17.8751,11.7891,23.5031,37.1458,25.9388
234.6757,18.9717,100.4562,16.89,59.0391,27.383,81.4003,1.6218,0.7036,18.0095,87.5815,8.7802,58.7869,17.567,14.5956,33.9201,33.92,11.8331,4.7021,30.9972,41.9831
234.7757,30.005,181.1474,10.4501,16.1577,32.4627,93.3147,2.6402,2.3408,30.3671,146.2043,13.4968,61.9284,10.3636,3.3934,98.9314,29.3347,18.2394,23.0863,10.6605,77.0812
234.8758,23.5298,146.9332,5.9059,20.7794,6.8152,28.1511,0.238,2.0437,37.3346,179.4428,24.0305,85.118,18.2142,11.8609,14.7875,24.1433,17.8275,14.6027,22.7016,58.9401
234.9759,14.8716,78.0651,6.0528,24.1522,22.5169,58.0184,3.7617,0.7843,42.6385,194.3346,24.2692,96.1179,12.1066,11.0342,99.9402,34.5088,10.0942,3.1858,41.7491,29.7047
235.076,9.6189,19.3831,9.745,40.8358,25.7685,86.2571,3.6998,2.476,44.9719,206.6314,19.9738,81.8415,19.1902,13.4045,87.357,48.5479,8.1112,7.4964,12.2698,4.5125
235.176,8.4592,61.5008,5.3106,43.2646,12.4034,48.1488,1.7919,3.8575,42.4144,194.771,20.7468,86.5376,31.2688,22.5056,107.1001,14.1808,12.2891,14.8192,46.1887,14.3678
235.2761,17.7679,84.935,4.5113,31.7435,9.4616,23.0199,5.2747,2.8833,40.0859,175.0129,18.037,63.708,10.5541,23.5256,55.7148,29.2741,9.8519,20.4737,11.2963,50.0424
235.3762,12.365,86.0007,4.9406,37.5171,11.3566,40.829,6.218,1.2408,14.874,66.8068,17.454,56.3118,6.3043,3.8405,52.4356,25.8383,6.2241,16.4904,46.6483,39.3466
235.4763,9.5706,74.4527,1.0222,28.7783,25.6907,56.6949,5.3919,1.7305,8.6521,33.9063,22.3149,84.6685,14.3849,12.9101,151.2223,12.8325,6.03,19.7087,50.4861,29.8111
235.5763,25.3377,126.6867,2.5767,15.0457,33.4842,80.2989,3.2057,0.4149,9.1614,46.2375,17.4463,77.2351,17.7259,26.0652,69.2733,14.183,3.27,9.4304,26.404,43.7008
235.6764,23.108,118.9306,5.132,24.6131,23.7715,68.0328,6.2351,2.3926,12.9494,55.9679,15.6875,75.1331,7.029,25.9391,125.987,4.0355,6.3123,15.4489,45.467,50.9892
235.7765,19.6401,107.0742,12.8583,32.3436,11.6103,20.7669,4.0884,3.077,10.6679,27.9511,12.2889,62.6638,9.9428,7.7135,106.1749,13.5928,10.2336,30.4557,21.8368,35.7114
235.8766,14.7726,61.962,13.9463,38.5099,17.1174,35.962,3.3343,5.3721,25.6699,109.3291,1.7399,33.3049,13.0345,21.3525,161.1227,8.021,11.1659,31.9482,16.9321,16.4491
235.9766,12.6546,60.1037,5.2232,22.2223,18.9822,43.5556,3.17,4.5428,13.4397,69.1831,15.0682,92.4741,4.9208,24.7907,206.9379,0.4246,3.946,12.7971,26.2971,27.2661
236.0767,18.9283,108.5802,6.3437,10.5274,9.4948,44.5252,0.0655,2.1694,15.7156,72.122,32.841,160.5698,20.1167,30.7849,79.2092,7.8213,10.5018,7.6594,66.666,49.0309
236.1768,24.6453,121.0919,9.7396,23.4651,11.6743,49.1641,4.5712,1.6432,23.7559,113.1163,28.3909,124.1855,29.502,39.6855,101.691,22.8657,11.027,13.4967,53.7805,31.0734
236.2769,14.7862,48.8362,5.9318,10.8991,14.5781,54.0847,3.2669,2.1066,27.4914,109.9299,13.8132,55.2319,22.5723,32.3126,45.3679,15.5084,3.549,23.3708,28.585,36.351
236.3769,5.2664,44.9343,8.7283,30.4181,11.7218,44.6568,4.0594,1.9353,30.2175,104.2348,12.6805,54.6702,17.8566,35.202,137.4329,46.9605,14.1564,24.3139,32.1593,12.3781
236.477,12.6434,53.9171,4.2266,10.057,11.8365,50.2079,1.1973,2.0197,27.8051,126.3754,15.1195,59.0692,35.8072,19.3026,195.9975,47.2572,10.7791,3.8531,68.2071,48.9077
236.5771,5.1619,8.556,4.6724,25.451,8.8511,34.7859,2.0194,1.7412,6.3242,36.0838,7.8169,37.3316,19.2684,14.7194,211.0692,22.6606,2.0693,8.1463,78.677,14.8389
236.6772,13.1583,52.4937,7.1112,51.6231,12.2833,36.2395,3.8053,1.6889,9.5932,35.3089,24.4478,105.4376,11.6283,10.5227,167.1117,11.6452,6.5811,17.562,86.6331,64.4809
236.7772,17.2149,63.0166,5.3779,38.2878,23.7593,70.6589,3.3804,2.3498,14.1656,65.5566,6.744,49.8676,16.1365,7.7654,112.718,2.889,8.3436,8.2509,47.3686,28.8673
236.8773,9.4061,16.2718,4.4794,15.2461,23.0981,80.0266,2.4555,3.157,23.4621,114.3481,9.6884,47.5908,12.2327,17.6436,206.1684,15.3072,6.9029,17.2332,27.277,21.7021
236.9774,9.4987,44.0895,10.8298,24.6104,21.8687,72.2888,3.3071,1.9202,15.2663,91.3932,11.6859,75.8326,8.8619,16.9897,185.4672,17.9449,6.732,15.0523,45.599,17.0719
237.0775,5.1888,8.3421,5.8864,18.928,22.6384,63.8927,5.3746,0.8741,6.2841,36.8916,5.8708,55.134,16.6622,27.5609,48.3103,12.6319,8.3917,1.798,47.1511,32.5229
237.1775,9.4881,37.5643,2.9166,9.3916,15.5825,51.159,4.9961,2.1478,5.8201,25.6138,13.3221,61.7716,29.924,24.5916,126.1636,21.2685,3.7009,4.7302,21.4163,48.741
237.2776,8.9991,22.7861,6.0997,22.3984,6.2575,34.8505,4.4835,3.0857,12.3843,71.4656,5.8786,33.4218,25.044,7.5506,290.9051,34.9922,15.0632,6.385,56.1881,80.4608
237.3777,4.591,25.5804,14.4418,48.7265,6.5604,12.1511,4.6138,3.2441,13.3487,49.6558,12.2325,37.8968,31.3575,18.4628,299.8783,14.0106,22.9622,4.4336,66.3969,64.1222
237.4778,10.868,95.2577,11.4774,47.3247,21.021,65.7856,4.636,2.0284,20.0807,96.6191,11.716,66.7007,34.8459,5.5663,139.2168,8.7088,16.675,6.3096,24.9546,30.8355
237.5778,10.1192,86.8942,11.622,46.6193,30.054,75.2775,4.7216,1.4499,18.7872,88.5055,9.7872,88.5773,18.894,4.4389,2.2453,8.4016,9.1346,2.5793,12.0853,15.7968
237.6779,23.3063,129.9605,11.2169,46.4676,27.8308,64.4424,3.4016,1.3664,16.4194,84.467,13.3865,95.177,10.9637,16.0969,31.5872,0.8819,6.9467,4.4984,22.1198,28.8004
237.778,22.5385,142.8596,8.6893,26.3873,23.0242,58.5292,1.6219,1.8359,18.8882,60.9227,18.6762,102.4472,15.0723,11.7899,23.1799,4.8597,4.1212,14.1766,35.9038,50.5202
237.8781,17.0642,127.7966,8.0639,38.1635,17.3677,51.3297,3.6927,1.323,39.6605,156.8867,3.8564,30.8701,13.5541,8.6861,98.8993,23.6867,5.7454,20.5655,41.1545,28.8043
237.9781,15.5529,108.7349,12.4622,60.2769,13.5388,38.6299,4.5136,3.7518,14.0483,87.0335,20.1007,78.4268,17.9533,19.8259,165.2494,15.9261,6.3635,15.5911,3.1233,25.6201
238.0782,16.9238,93.93,13.7415,66.2571,10.7083,25.8853,3.1852,3.5015,26.6168,140.185,16.856,78.9289,16.8552,20.6257,161.2425,18.3826,18.6026,18.5866,34.3055,71.5172
238.1783,24.23,113.4903,15.4778,46.4232,14.7113,35.8369,3.9748,0.4583,34.1262,160.5361,9.5482,42.8736,5.0753,22.507,32.0601,17.269,9.0331,12.8714,40.7437,79.0318
238.2784,11.2524,31.1084,9.0966,32.2757,25.2383,68.702,1.9854,3.5895,17.4694,84.6913,6.0251,28.0825,3.9809,31.3065,133.7814,19.1617,10.3732,11.3145,25.8053,51.7408
238.3784,4.6779,36.347,5.8167,22.6868,25.8849,68.3752,3.3479,3.6721,24.253,111.9105,11.7345,51.0673,18.2727,27.5607,232.59,19.1797,6.4967,7.6576,30.4978,47.5602
238.4785,10.7549,59.2307,4.1136,28.0731,11.6892,29.3408,7.5462,1.5083,26.697,96.0434,16.8816,86.7206,14.1588,10.0635,176.3144,2.173,16.7342,5.0158,30.3762,58.9551
238.5786,19.3548,98.7308,5.2556,50.364,13.2071,39.3066,5.3936,1.6281,12.8976,59.6815,9.0007,34.1238,7.4199,2.3687,77.3133,14.3863,18.0996,12.067,19.6381,33.6386
238.6787,10.1785,47.993,2.081,32.3492,26.4727,71.6182,1.9347,1.8309,21.5337,62.961,16.9043,69.3153,10.9891,26.1571,139.1798,8.4075,5.8956,19.0896,39.8382,15.4445
238.7787,6.7532,25.3096,8.774,14.2433,19.7299,45.9083,2.9243,1.9387,30.5964,101.7884,14.0098,56.9521,18.8091,18.5247,106.9597,19.81,5.0283,13.9393,32.8706,18.475
238.8788,8.7468,52.559,9.5913,26.1179,17.8704,51.9881,3.2858,1.3394,14.6214,60.8294,9.1596,39.0025,5.9512,6.9763,93.4344,43.9855,5.8488,30.0906,16.1268,7.0743
238.9789,11.1551,74.9477,8.4167,38.8814,16.6242,55.7841,8.2313,2.5612,7.4975,15.6248,18.6585,80.9682,15.6275,16.4181,159.9452,25.8759,8.1874,17.7187,10.9158,32.9112
239.079,7.5159,41.763,5.4319,33.1729,26.9036,89.1498,7.85,2.5266,17.74,75.3159,12.1042,69.4071,12.4226,23.427,92.9901,13.014,9.2443,21.0717,16.7221,49.4455
239.179,9.8432,57.5921,2.1281,26.6946,29.0096,85.7087,2.0236,2.547,17.548,64.5195,20.7847,107.5526,25.9637,28.9961,84.0062,18.0343,8.2522,22.617,25.4562,57.3342
239.2791,6.1817,40.9865,5.5126,38.7379,12.2831,29.5901,2.7656,3.0949,15.0043,33.8317,10.3828,18.4109,2.3006,34.8691,73.0515,23.8048,3.3044,23.1031,47.0149,49.7966
239.3792,15.989,63.8498,8.3602,34.0005,2.8461,3.8216,2.9237,3.1298,15.6802,43.2054,6.2886,61.7098,27.744,18.2425,44.9354,21.9731,7.9365,12.2492,20.1191,43.9024
239.4793,12.8077,76.5712,5.4608,17.7684,4.4328,17.0216,4.656,1.5984,4.3579,22.4439,14.2463,93.9018,19.2306,10.0828,12.579,4.2923,1.8256,15.4187,29.1838,33.9067
239.5793,20.2941,119.5856,5.8,15.9531,9.6175,25.5928,5.7596,0.7826,10.0372,47.954,14.0983,69.226,10.4868,22.7908,106.6244,20.4661,8.075,22.7954,25.6493,29.7
239.6794,3.3318,17.5944,7.748,23.6934,12.4136,24.3961,10.5277,2.9736,6.3286,43.0222,14.7038,87.1593,11.554,31.4734,53.6067,19.4791,3.2505,23.4964,43.1345,15.004
239.7795,16.9613,86.0026,4.5172,28.1066,11.9113,20.1409,5.7105,3.0238,15.0218,78.2171,14.9915,70.3293,19.6481,9.3213,47.7279,20.3144,8.1592,12.6083,40.4184,53.2108
239.8796,16.6048,82.3783,6.5466,19.5145,15.3492,29.9625,2.0383,4.2126,10.33,51.9853,4.0707,23.5644,22.4103,23.9122,12.5432,44.9811,7.7243,12.3193,12.1781,55.4331
239.9796,3.193,12.6599,2.4477,8.8101,6.0727,20.2785,6.2187,4.554,10.2623,38.0251,6.584,33.4199,19.2084,14.606,68.0304,71.0477,2.2879,10.0574,22.2861,48.0345
240.0797,11.5649,46.2619,2.9958,17.8534,24.7144,67.2664,6.044,3.6189,1.188,5.3962,4.0121,30.3314,6.1767,11.7269,55.4997,45.5813,3.3608,6.6406,23.5919,40.8943
240.1798,2.3747,41.0767,7.5056,30.3362,16.973,54.86,2.2793,1.4902,18.771,86.9133,9.7128,67.6749,12.0691,17.0949,100.664,21.1133,6.9006,6.1768,12.8406,24.0388
240.2799,16.5721,118.9336,7.5549,24.2752,18.4194,64.891,4.4274,1.7869,14.2208,78.3731,20.0688,122.6545,19.7437,9.0555,137.1557,8.2073,10.1115,2.2274,29.0407,16.2873
240.3799,15.8098,103.0886,4.7987,9.5993,15.8131,56.0494,6.0737,1.5396,10.3701,8.4624,13.0932,106.9959,23.5193,11.0142,86.9082,24.6703,14.9171,18.6072,38.7125,25.5209
240.48,10.3176,66.4767,6.8583,15.0617,8.2876,24.5625,5.8964,0.76,19.5142,70.4755,4.9046,37.5646,9.8686,4.7334,87.9695,33.7966,5.9167,20.6705,23.752,56.8068
240.5801,3.3055,49.773,2.9961,8.3413,7.3018,31.4587,5.8335,4.4929,20.3018,74.498,7.4687,26.6935,15.6966,15.0715,57.8295,26.9671,3.7375,17.8222,22.6482,42.6159
240.6802,10.2749,51.528,3.05,25.4782,16.0157,56.051,2.5819,4.6292,10.5932,32.3075,4.9609,23.111,5.0014,30.3426,86.4917,29.7588,9.6217,3.4687,41.4232,22.3156
240.7802,3.7534,12.7386,6.4394,42.4231,14.7179,49.8892,3.1895,1.4572,40.1621,189.9764,25.105,114.0484,17.1813,28.5924,38.0639,34.8513,13.7725,10.0687,41.7555,15.1601
